,angle,distance,energy,roi_condition,patient_id
3,0.0,4,0.2209708691207961,healthy,CT-009
4,0.0,5,0.20833333333333334,healthy,CT-009
5,0.7853981633974483,1,0.2281702017856928,healthy,CT-009
6,0.7853981633974483,2,0.2281702017856928,healthy,CT-009
7,0.7853981633974483,3,0.22222222222222218,healthy,CT-009
8,0.7853981633974483,4,0.2592296279363144,healthy,CT-009
9,0.7853981633974483,5,0.2829807855667943,healthy,CT-009
10,1.5707963267948966,1,0.20901249840570765,healthy,CT-009
11,1.5707963267948966,2,0.2098900174959363,healthy,CT-009
12,1.5707963267948966,3,0.19764235376052372,healthy,CT-009
13,1.5707963267948966,4,0.18619336387207788,healthy,CT-009
14,1.5707963267948966,5,0.20623947784607635,healthy,CT-009
15,2.356194490192345,1,0.2193284210224967,healthy,CT-009
16,2.356194490192345,2,0.2193284210224967,healthy,CT-009
17,2.356194490192345,3,0.2097176232019653,healthy,CT-009
18,2.356194490192345,4,0.18110770276274832,healthy,CT-009
19,2.356194490192345,5,0.19764235376052372,healthy,CT-009
0,0.0,1,0.2812145669289932,healthy,CT-009
1,0.0,2,0.2639345720691652,healthy,CT-009
2,0.0,3,0.24748737341529167,healthy,CT-009
3,0.0,4,0.2715335499528557,healthy,CT-009
4,0.0,5,0.2517301244498869,healthy,CT-009
5,0.7853981633974483,1,0.27456375606272876,healthy,CT-009
6,0.7853981633974483,2,0.27456375606272876,healthy,CT-009
7,0.7853981633974483,3,0.24611173814818546,healthy,CT-009
8,0.7853981633974483,4,0.24166091947189144,healthy,CT-009
9,0.7853981633974483,5,0.23799290955824715,healthy,CT-009
10,1.5707963267948966,1,0.27022760625752773,healthy,CT-009
11,1.5707963267948966,2,0.2635231383473649,healthy,CT-009
12,1.5707963267948966,3,0.25310570914145736,healthy,CT-009
13,1.5707963267948966,4,0.23593232610221093,healthy,CT-009
14,1.5707963267948966,5,0.25173012444988696,healthy,CT-009
15,2.356194490192345,1,0.27418426209274294,healthy,CT-009
16,2.356194490192345,2,0.27418426209274294,healthy,CT-009
17,2.356194490192345,3,0.29265704869035386,healthy,CT-009
18,2.356194490192345,4,0.285657137141714,healthy,CT-009
19,2.356194490192345,5,0.28641098093474,healthy,CT-009
0,0.0,1,0.4075968646611903,healthy,CT-009
1,0.0,2,0.3569133687294128,healthy,CT-009
2,0.0,3,0.3446012188022556,healthy,CT-009
3,0.0,4,0.34798527267687634,healthy,CT-009
4,0.0,5,0.3897559777889522,healthy,CT-009
5,0.7853981633974483,1,0.3749218994055885,healthy,CT-009
6,0.7853981633974483,2,0.3749218994055885,healthy,CT-009
7,0.7853981633974483,3,0.3540985773328323,healthy,CT-009
8,0.7853981633974483,4,0.36000000000000004,healthy,CT-009
9,0.7853981633974483,5,0.3801726581436387,healthy,CT-009
10,1.5707963267948966,1,0.37158307226222875,healthy,CT-009
11,1.5707963267948966,2,0.38102794079524754,healthy,CT-009
12,1.5707963267948966,3,0.3686970300938156,healthy,CT-009
13,1.5707963267948966,4,0.37173053916782245,healthy,CT-009
14,1.5707963267948966,5,0.344853028275976,healthy,CT-009
15,2.356194490192345,1,0.37157431542924746,healthy,CT-009
16,2.356194490192345,2,0.37157431542924746,healthy,CT-009
17,2.356194490192345,3,0.3888888888888889,healthy,CT-009
18,2.356194490192345,4,0.39293765408777004,healthy,CT-009
19,2.356194490192345,5,0.4050462936504913,healthy,CT-009
0,0.0,1,0.3133915852640044,healthy,CT-009
1,0.0,2,0.26352313834736496,healthy,CT-009
2,0.0,3,0.25186802099512356,healthy,CT-009
3,0.0,4,0.28384222069663984,healthy,CT-009
4,0.0,5,0.31040967553648624,healthy,CT-009
5,0.7853981633974483,1,0.2893356505868943,healthy,CT-009
6,0.7853981633974483,2,0.2893356505868943,healthy,CT-009
7,0.7853981633974483,3,0.3036557098482701,healthy,CT-009
8,0.7853981633974483,4,0.285657137141714,healthy,CT-009
9,0.7853981633974483,5,0.2614562582918986,healthy,CT-009
10,1.5707963267948966,1,0.31006705989616684,healthy,CT-009
11,1.5707963267948966,2,0.2916666666666667,healthy,CT-009
12,1.5707963267948966,3,0.282842712474619,healthy,CT-009
13,1.5707963267948966,4,0.2795084971874737,healthy,CT-009
14,1.5707963267948966,5,0.27795133466929867,healthy,CT-009
15,2.356194490192345,1,0.2860784850791058,healthy,CT-009
16,2.356194490192345,2,0.2860784850791058,healthy,CT-009
17,2.356194490192345,3,0.27847135633004755,healthy,CT-009
18,2.356194490192345,4,0.2712931993250107,healthy,CT-009
19,2.356194490192345,5,0.3336586953759785,healthy,CT-009
0,0.0,1,0.3174355149041282,healthy,CT-009
1,0.0,2,0.30010125606016524,healthy,CT-009
2,0.0,3,0.3010398644698074,healthy,CT-009
3,0.0,4,0.2939826206597934,healthy,CT-009
4,0.0,5,0.284128785353872,healthy,CT-009
5,0.7853981633974483,1,0.2907715683423471,healthy,CT-009
6,0.7853981633974483,2,0.2907715683423471,healthy,CT-009
7,0.7853981633974483,3,0.3551864403484562,healthy,CT-009
8,0.7853981633974483,4,0.33466401061363027,healthy,CT-009
9,0.7853981633974483,5,0.3535533905932738,healthy,CT-009
10,1.5707963267948966,1,0.2890431081471187,healthy,CT-009
11,1.5707963267948966,2,0.27716947282604315,healthy,CT-009
12,1.5707963267948966,3,0.28006695628010103,healthy,CT-009
13,1.5707963267948966,4,0.2821167200823092,healthy,CT-009
14,1.5707963267948966,5,0.31180478223116176,healthy,CT-009
15,2.356194490192345,1,0.300977167423523,healthy,CT-009
16,2.356194490192345,2,0.300977167423523,healthy,CT-009
17,2.356194490192345,3,0.3124228299778331,healthy,CT-009
18,2.356194490192345,4,0.28,healthy,CT-009
19,2.356194490192345,5,0.30618621784789724,healthy,CT-009
0,0.0,1,0.34878616043972516,healthy,CT-009
1,0.0,2,0.34073806737075263,healthy,CT-009
2,0.0,3,0.34731109973624513,healthy,CT-009
3,0.0,4,0.3299798762803574,healthy,CT-009
4,0.0,5,0.3691676072222781,healthy,CT-009
5,0.7853981633974483,1,0.3478379703889655,healthy,CT-009
6,0.7853981633974483,2,0.3478379703889655,healthy,CT-009
7,0.7853981633974483,3,0.3833937150511739,healthy,CT-009
8,0.7853981633974483,4,0.3752332607858744,healthy,CT-009
9,0.7853981633974483,5,0.3671043788897103,healthy,CT-009
10,1.5707963267948966,1,0.34139382668402074,healthy,CT-009
11,1.5707963267948966,2,0.32409060804383427,healthy,CT-009
12,1.5707963267948966,3,0.3335416016031584,healthy,CT-009
13,1.5707963267948966,4,0.3521696146745201,healthy,CT-009
14,1.5707963267948966,5,0.3535533905932738,healthy,CT-009
15,2.356194490192345,1,0.3293880079912035,healthy,CT-009
16,2.356194490192345,2,0.3293880079912035,healthy,CT-009
17,2.356194490192345,3,0.3221503751317556,healthy,CT-009
18,2.356194490192345,4,0.322490309931942,healthy,CT-009
19,2.356194490192345,5,0.3451675317871019,healthy,CT-009
0,0.0,1,0.2915147806663305,healthy,CT-009
1,0.0,2,0.28028383431403564,healthy,CT-009
2,0.0,3,0.2989565185775349,healthy,CT-009
3,0.0,4,0.28641098093474,healthy,CT-009
4,0.0,5,0.3061862178478973,healthy,CT-009
5,0.7853981633974483,1,0.3064623962792083,healthy,CT-009
6,0.7853981633974483,2,0.3064623962792083,healthy,CT-009
7,0.7853981633974483,3,0.30994324450585276,healthy,CT-009
8,0.7853981633974483,4,0.31368774282716244,healthy,CT-009
9,0.7853981633974483,5,0.3451675317871019,healthy,CT-009
10,1.5707963267948966,1,0.29423673309435866,healthy,CT-009
11,1.5707963267948966,2,0.3026216467986239,healthy,CT-009
12,1.5707963267948966,3,0.28118054698004985,healthy,CT-009
13,1.5707963267948966,4,0.2706329386826371,healthy,CT-009
14,1.5707963267948966,5,0.2795084971874737,healthy,CT-009
15,2.356194490192345,1,0.3105127358102641,healthy,CT-009
16,2.356194490192345,2,0.3105127358102641,healthy,CT-009
17,2.356194490192345,3,0.3179311983960999,healthy,CT-009
18,2.356194490192345,4,0.295296461204668,healthy,CT-009
19,2.356194490192345,5,0.2829807855667943,healthy,CT-009
0,0.0,1,0.33407655239053047,healthy,CT-009
1,0.0,2,0.303337912053355,healthy,CT-009
2,0.0,3,0.30052038200428266,healthy,CT-009
3,0.0,4,0.2939826206597934,healthy,CT-009
4,0.0,5,0.31180478223116187,healthy,CT-009
5,0.7853981633974483,1,0.3098413561365097,healthy,CT-009
6,0.7853981633974483,2,0.3098413561365097,healthy,CT-009
7,0.7853981633974483,3,0.3093202423794457,healthy,CT-009
8,0.7853981633974483,4,0.2814249455894058,healthy,CT-009
9,0.7853981633974483,5,0.30935921676911454,healthy,CT-009
10,1.5707963267948966,1,0.29233402756687327,healthy,CT-009
11,1.5707963267948966,2,0.3093592167691146,healthy,CT-009
12,1.5707963267948966,3,0.2942150573984955,healthy,CT-009
13,1.5707963267948966,4,0.30777680630612825,healthy,CT-009
14,1.5707963267948966,5,0.3359274061791062,healthy,CT-009
15,2.356194490192345,1,0.3033891581085409,healthy,CT-009
16,2.356194490192345,2,0.3033891581085409,healthy,CT-009
17,2.356194490192345,3,0.3535533905932738,healthy,CT-009
18,2.356194490192345,4,0.3212475680841802,healthy,CT-009
19,2.356194490192345,5,0.44852187795022885,healthy,CT-009
0,0.0,1,0.3285423123745375,healthy,CT-009
1,0.0,2,0.2975595178559521,healthy,CT-009
2,0.0,3,0.2893959225697556,healthy,CT-009
3,0.0,4,0.28980057798424075,healthy,CT-009
4,0.0,5,0.29017475577466917,healthy,CT-009
5,0.7853981633974483,1,0.2922004298627827,healthy,CT-009
6,0.7853981633974483,2,0.2922004298627827,healthy,CT-009
7,0.7853981633974483,3,0.30994324450585276,healthy,CT-009
8,0.7853981633974483,4,0.30199337741083,healthy,CT-009
9,0.7853981633974483,5,0.3217384419058438,healthy,CT-009
10,1.5707963267948966,1,0.287383516775555,healthy,CT-009
11,1.5707963267948966,2,0.29536347664078805,healthy,CT-009
12,1.5707963267948966,3,0.3010398644698074,healthy,CT-009
13,1.5707963267948966,4,0.297285899850632,healthy,CT-009
14,1.5707963267948966,5,0.33333333333333337,healthy,CT-009
15,2.356194490192345,1,0.28388628047435827,healthy,CT-009
16,2.356194490192345,2,0.28388628047435827,healthy,CT-009
17,2.356194490192345,3,0.31853735947721434,healthy,CT-009
18,2.356194490192345,4,0.3174901573277509,healthy,CT-009
19,2.356194490192345,5,0.29973947020704494,healthy,CT-009
0,0.0,1,0.30488162641006916,healthy,CT-009
1,0.0,2,0.2775606790515464,healthy,CT-009
2,0.0,3,0.2732901388634431,healthy,CT-009
3,0.0,4,0.29646353064078557,healthy,CT-009
4,0.0,5,0.32409060804383427,healthy,CT-009
5,0.7853981633974483,1,0.2838862804743583,healthy,CT-009
6,0.7853981633974483,2,0.2838862804743583,healthy,CT-009
7,0.7853981633974483,3,0.2906729102285604,healthy,CT-009
8,0.7853981633974483,4,0.2668332812825267,healthy,CT-009
9,0.7853981633974483,5,0.3029799910885206,healthy,CT-009
10,1.5707963267948966,1,0.29423673309435866,healthy,CT-009
11,1.5707963267948966,2,0.3054766312211496,healthy,CT-009
12,1.5707963267948966,3,0.3046514401738485,healthy,CT-009
13,1.5707963267948966,4,0.28641098093474,healthy,CT-009
14,1.5707963267948966,5,0.3486083443891982,healthy,CT-009
15,2.356194490192345,1,0.30166827549172415,healthy,CT-009
16,2.356194490192345,2,0.30166827549172415,healthy,CT-009
17,2.356194490192345,3,0.2939723678960656,healthy,CT-009
18,2.356194490192345,4,0.3006659275674582,healthy,CT-009
19,2.356194490192345,5,0.3423265984407288,healthy,CT-009
0,0.0,1,0.3385800933189025,healthy,CT-009
1,0.0,2,0.3152655406337825,healthy,CT-009
2,0.0,3,0.31474195780035435,healthy,CT-009
3,0.0,4,0.31792171795899693,healthy,CT-009
4,0.0,5,0.3186887195995491,healthy,CT-009
5,0.7853981633974483,1,0.3347187646297291,healthy,CT-009
6,0.7853981633974483,2,0.3347187646297291,healthy,CT-009
7,0.7853981633974483,3,0.33850160019316505,healthy,CT-009
8,0.7853981633974483,4,0.35440090293338694,healthy,CT-009
9,0.7853981633974483,5,0.4330127018922193,healthy,CT-009
10,1.5707963267948966,1,0.3333599054034727,healthy,CT-009
11,1.5707963267948966,2,0.31492117620481197,healthy,CT-009
12,1.5707963267948966,3,0.3087272258807117,healthy,CT-009
13,1.5707963267948966,4,0.3284968131504475,healthy,CT-009
14,1.5707963267948966,5,0.3510895738823483,healthy,CT-009
15,2.356194490192345,1,0.3210639331133117,healthy,CT-009
16,2.356194490192345,2,0.3210639331133117,healthy,CT-009
17,2.356194490192345,3,0.31732387941099616,healthy,CT-009
18,2.356194490192345,4,0.3237282811247729,healthy,CT-009
19,2.356194490192345,5,0.4352621336620037,healthy,CT-009
0,0.0,1,0.34372100990928856,healthy,CT-009
1,0.0,2,0.32874445495957294,healthy,CT-009
2,0.0,3,0.3326033673912518,healthy,CT-009
3,0.0,4,0.3194538796915761,healthy,CT-009
4,0.0,5,0.3090082702956527,healthy,CT-009
5,0.7853981633974483,1,0.3375068450722701,healthy,CT-009
6,0.7853981633974483,2,0.3375068450722701,healthy,CT-009
7,0.7853981633974483,3,0.3367876570272817,healthy,CT-009
8,0.7853981633974483,4,0.37947331922020555,healthy,CT-009
9,0.7853981633974483,5,0.426193178030808,healthy,CT-009
10,1.5707963267948966,1,0.3116058636895562,healthy,CT-009
11,1.5707963267948966,2,0.3217384419058437,healthy,CT-009
12,1.5707963267948966,3,0.3695436374773621,healthy,CT-009
13,1.5707963267948966,4,0.3101473943949876,healthy,CT-009
14,1.5707963267948966,5,0.2795084971874737,healthy,CT-009
15,2.356194490192345,1,0.3552427588883512,healthy,CT-009
16,2.356194490192345,2,0.3552427588883512,healthy,CT-009
17,2.356194490192345,3,0.34133904798456965,healthy,CT-009
18,2.356194490192345,4,0.34871191548325386,healthy,CT-009
19,2.356194490192345,5,0.29973947020704494,healthy,CT-009
0,0.0,1,0.3809058751375276,healthy,CT-009
1,0.0,2,0.3647321125002417,healthy,CT-009
2,0.0,3,0.3674234614174768,healthy,CT-009
3,0.0,4,0.350780380010057,healthy,CT-009
4,0.0,5,0.338501600193165,healthy,CT-009
5,0.7853981633974483,1,0.35612098707377854,healthy,CT-009
6,0.7853981633974483,2,0.35612098707377854,healthy,CT-009
7,0.7853981633974483,3,0.37422759959187446,healthy,CT-009
8,0.7853981633974483,4,0.34058772731852804,healthy,CT-009
9,0.7853981633974483,5,0.409839907768875,healthy,CT-009
10,1.5707963267948966,1,0.35736600171766963,healthy,CT-009
11,1.5707963267948966,2,0.35047091335959835,healthy,CT-009
12,1.5707963267948966,3,0.33957694268015315,healthy,CT-009
13,1.5707963267948966,4,0.375,healthy,CT-009
14,1.5707963267948966,5,0.3796013991310125,healthy,CT-009
15,2.356194490192345,1,0.34873484674765437,healthy,CT-009
16,2.356194490192345,2,0.34873484674765437,healthy,CT-009
17,2.356194490192345,3,0.37832884644100656,healthy,CT-009
18,2.356194490192345,4,0.3487119154832539,healthy,CT-009
19,2.356194490192345,5,0.40019526483955303,healthy,CT-009
0,0.0,1,0.29233402756687327,healthy,CT-009
1,0.0,2,0.25853486762480954,healthy,CT-009
2,0.0,3,0.2645751311064591,healthy,CT-009
3,0.0,4,0.2679129406169101,healthy,CT-009
4,0.0,5,0.2795084971874737,healthy,CT-009
5,0.7853981633974483,1,0.26491336705606466,healthy,CT-009
6,0.7853981633974483,2,0.26491336705606466,healthy,CT-009
7,0.7853981633974483,3,0.26571008985706934,healthy,CT-009
8,0.7853981633974483,4,0.26981475126464083,healthy,CT-009
9,0.7853981633974483,5,0.2795084971874737,healthy,CT-009
10,1.5707963267948966,1,0.2593899829702492,healthy,CT-009
11,1.5707963267948966,2,0.2916666666666667,healthy,CT-009
12,1.5707963267948966,3,0.275,healthy,CT-009
13,1.5707963267948966,4,0.27599252707274524,healthy,CT-009
14,1.5707963267948966,5,0.27322660517925,healthy,CT-009
15,2.356194490192345,1,0.2960942475213655,healthy,CT-009
16,2.356194490192345,2,0.2960942475213655,healthy,CT-009
17,2.356194490192345,3,0.2886751345948129,healthy,CT-009
18,2.356194490192345,4,0.3174901573277509,healthy,CT-009
19,2.356194490192345,5,0.30618621784789724,healthy,CT-009
0,0.0,1,0.28178096139391967,healthy,CT-009
1,0.0,2,0.25727268823392646,healthy,CT-009
2,0.0,3,0.2567829823021767,healthy,CT-009
3,0.0,4,0.29973947020704494,healthy,CT-009
4,0.0,5,0.2886751345948129,healthy,CT-009
5,0.7853981633974483,1,0.24869505320314161,healthy,CT-009
6,0.7853981633974483,2,0.24869505320314161,healthy,CT-009
7,0.7853981633974483,3,0.2545875386086578,healthy,CT-009
8,0.7853981633974483,4,0.27422618401604176,healthy,CT-009
9,0.7853981633974483,5,0.2829807855667943,healthy,CT-009
10,1.5707963267948966,1,0.2544251222995537,healthy,CT-009
11,1.5707963267948966,2,0.26062491673326676,healthy,CT-009
12,1.5707963267948966,3,0.27838821814150105,healthy,CT-009
13,1.5707963267948966,4,0.2706329386826371,healthy,CT-009
14,1.5707963267948966,5,0.25173012444988696,healthy,CT-009
15,2.356194490192345,1,0.263336487766611,healthy,CT-009
16,2.356194490192345,2,0.263336487766611,healthy,CT-009
17,2.356194490192345,3,0.2812285657127304,healthy,CT-009
18,2.356194490192345,4,0.3237282811247729,healthy,CT-009
19,2.356194490192345,5,0.34798527267687634,healthy,CT-009
0,0.0,1,0.37350894041699806,healthy,CT-009
1,0.0,2,0.3665127517866496,healthy,CT-009
2,0.0,3,0.31721443851123804,healthy,CT-009
3,0.0,4,0.33729739288942034,healthy,CT-009
4,0.0,5,0.30190368221228,healthy,CT-009
5,0.7853981633974483,1,0.3226813938947326,healthy,CT-009
6,0.7853981633974483,2,0.3226813938947326,healthy,CT-009
7,0.7853981633974483,3,0.31793119839609996,healthy,CT-009
8,0.7853981633974483,4,0.36221540552549664,healthy,CT-009
9,0.7853981633974483,5,0.3903123748998999,healthy,CT-009
10,1.5707963267948966,1,0.33023646444476656,healthy,CT-009
11,1.5707963267948966,2,0.30935921676911454,healthy,CT-009
12,1.5707963267948966,3,0.32977264895682296,healthy,CT-009
13,1.5707963267948966,4,0.3029799910885206,healthy,CT-009
14,1.5707963267948966,5,0.27003086243366087,healthy,CT-009
