patient_id,average_distance
CT-073,1.221
CT-156,3.739
CT-029,3.808
CT-051,4.002999999999999
CT-154,4.259
CT-056,4.821
CT-129,4.964
CT-076,5.24
CT-075,5.2410000000000005
CT-025,5.243
CT-155,5.332
CT-090,5.3340000000000005
CT-052,5.492
CT-140,5.5009999999999994
CT-091,5.526999999999999
CT-024,5.776999999999999
CT-176,5.862
CT-143,5.915
CT-099,5.9670000000000005
CT-059,5.974
CT-042,5.975
CT-167,5.988
CT-100,6.0169999999999995
CT-126,6.096
CT-054,6.194999999999999
CT-158,6.229999999999999
CT-023,6.297000000000001
CT-083,6.307
CT-133,6.328999999999999
CT-074,6.438000000000001
CT-065,6.524999999999999
CT-101,6.577
CT-134,6.581
CT-172,6.6129999999999995
CT-164,6.639999999999999
CT-160,6.641
CT-179,6.6579999999999995
CT-144,6.67
CT-118,6.672
CT-178,6.738999999999999
CT-011,6.747
CT-108,6.749999999999998
CT-053,6.787999999999999
CT-138,6.851000000000001
CT-163,6.878
CT-125,6.878
CT-071,6.92
CT-102,6.920999999999999
CT-015,6.926
CT-119,6.9319999999999995
CT-049,6.983
CT-117,7.061
CT-060,7.090000000000001
CT-128,7.150999999999999
CT-067,7.1659999999999995
CT-087,7.169
CT-062,7.213000000000001
CT-097,7.2620000000000005
CT-106,7.266000000000001
CT-055,7.294000000000001
CT-184,7.311
CT-107,7.343999999999999
CT-175,7.436
CT-086,7.5329999999999995
CT-041,7.612
CT-153,7.635000000000001
CT-124,7.636999999999999
CT-105,7.653999999999999
CT-120,7.673
CT-150,7.7280000000000015
CT-174,7.747
CT-069,7.85
CT-142,7.8569999999999975
CT-012,8.014000000000001
CT-016,8.247
CT-137,8.25
CT-123,8.386
CT-098,8.495
CT-169,8.555
CT-047,8.632000000000001
CT-151,8.673
CT-159,8.768
CT-096,8.794
CT-080,8.908000000000001
CT-177,8.953000000000001
CT-127,9.196000000000002
CT-115,9.443000000000001
CT-136,9.539000000000001
CT-104,9.571000000000002
CT-147,9.667000000000002
CT-112,9.718
CT-084,10.16
CT-109,10.446000000000002
CT-165,10.751999999999999
CT-009,10.852
CT-121,10.916999999999998
CT-139,11.038
CT-131,11.775
CT-146,12.515
CT-111,12.822999999999999
