patient_id,average_distance
CT-073,0.025
CT-056,2.04
CT-154,2.425
CT-129,2.475
CT-083,2.56
CT-128,2.59
CT-090,2.85
CT-126,2.8850000000000002
CT-133,2.895
CT-054,2.9349999999999996
CT-140,3.2599999999999993
CT-076,3.4199999999999995
CT-091,3.4550000000000005
CT-172,3.5549999999999997
CT-051,3.579999999999999
CT-075,3.63
CT-053,3.685
CT-029,3.69
CT-156,3.9650000000000007
CT-074,3.9699999999999998
CT-120,3.9750000000000005
CT-175,4.025
CT-164,4.04
CT-024,4.135
CT-134,4.16
CT-176,4.175
CT-155,4.479999999999999
CT-071,4.48
CT-150,4.515
CT-138,4.525
CT-174,4.609999999999999
CT-100,4.8500000000000005
CT-025,4.86
CT-060,5.069999999999999
CT-151,5.109999999999999
CT-016,5.165000000000001
CT-147,5.185
CT-055,5.325
CT-158,5.380000000000001
CT-179,5.385
CT-067,5.47
CT-119,5.494999999999999
CT-117,5.515000000000001
CT-023,5.540000000000001
CT-118,5.56
CT-059,5.625
CT-042,5.800000000000002
CT-065,5.87
CT-052,5.885000000000001
CT-104,5.89
CT-167,5.89
CT-143,5.905
CT-099,5.93
CT-142,6.035
CT-049,6.0600000000000005
CT-062,6.0649999999999995
CT-108,6.18
CT-153,6.194999999999999
CT-011,6.285
CT-115,6.32
CT-169,6.365
CT-101,6.529999999999999
CT-163,6.534999999999999
CT-144,6.615
CT-160,6.6899999999999995
CT-069,6.709999999999999
CT-097,6.714999999999999
CT-184,6.734999999999999
CT-015,6.7700000000000005
CT-105,6.775
CT-125,6.81
CT-041,6.8549999999999995
CT-107,7.1450000000000005
CT-106,7.220000000000001
CT-047,7.33
CT-102,7.334999999999999
CT-127,7.370000000000002
CT-087,7.389999999999999
CT-086,7.404999999999999
CT-012,7.460000000000001
CT-098,7.540000000000001
CT-159,7.540000000000001
CT-096,7.555
CT-109,7.654999999999999
CT-124,7.660000000000001
CT-178,7.784999999999999
CT-123,8.425
CT-137,8.735000000000001
CT-139,8.985000000000003
CT-084,9.355
CT-177,9.36
CT-080,9.49
CT-136,10.315000000000001
CT-112,10.419999999999998
CT-131,10.494999999999997
CT-121,11.175
CT-146,11.54
CT-165,11.614999999999998
CT-009,12.64
CT-111,12.805000000000001
