patient_id,average_distance
CT-073,1.2133333333333334
CT-154,3.6666666666666665
CT-029,3.796666666666666
CT-056,3.9233333333333333
CT-156,3.9633333333333334
CT-051,3.9833333333333334
CT-129,4.753333333333333
CT-090,4.788333333333333
CT-025,4.856666666666667
CT-054,5.003333333333333
CT-075,5.01
CT-091,5.1883333333333335
CT-176,5.258333333333333
CT-155,5.261666666666668
CT-024,5.279999999999999
CT-076,5.468333333333334
CT-100,5.501666666666667
CT-053,5.575
CT-059,5.633333333333333
CT-164,5.684999999999999
CT-134,5.748333333333333
CT-023,5.750000000000001
CT-099,5.796666666666665
CT-143,5.880000000000001
CT-167,5.898333333333334
CT-052,5.91
CT-042,5.983333333333333
CT-140,6.070000000000001
CT-118,6.208333333333332
CT-101,6.24
CT-074,6.28
CT-179,6.31
CT-144,6.358333333333333
CT-083,6.361666666666666
CT-133,6.385000000000001
CT-158,6.408333333333333
CT-175,6.468333333333334
CT-067,6.481666666666667
CT-138,6.508333333333335
CT-071,6.568333333333333
CT-160,6.591666666666667
CT-119,6.595000000000001
CT-055,6.67
CT-049,6.706666666666668
CT-011,6.768333333333335
CT-126,6.791666666666667
CT-108,6.801666666666667
CT-163,6.815
CT-015,6.83
CT-184,6.85
CT-117,6.909999999999999
CT-065,6.909999999999999
CT-125,6.918333333333334
CT-128,6.9416666666666655
CT-106,6.961666666666668
CT-041,7.028333333333333
CT-087,7.098333333333334
CT-107,7.113333333333334
CT-062,7.123333333333335
CT-178,7.171666666666669
CT-172,7.209999999999999
CT-097,7.398333333333333
CT-060,7.461666666666668
CT-120,7.489999999999999
CT-105,7.535000000000001
CT-142,7.536666666666667
CT-102,7.590000000000001
CT-174,7.6916666666666655
CT-086,7.696666666666665
CT-124,7.699999999999998
CT-069,7.866666666666667
CT-151,7.9333333333333345
CT-016,8.018333333333334
CT-012,8.111666666666668
CT-153,8.154999999999998
CT-115,8.18
CT-150,8.211666666666668
CT-123,8.311666666666667
CT-047,8.486666666666668
CT-137,8.495000000000001
CT-177,8.518333333333334
CT-098,8.548333333333332
CT-096,8.706666666666667
CT-159,8.868333333333332
CT-127,8.925
CT-080,9.038333333333334
CT-169,9.043333333333333
CT-147,9.254999999999999
CT-104,9.356666666666666
CT-084,9.43
CT-136,9.566666666666666
CT-109,9.786666666666665
CT-165,9.999999999999998
CT-112,10.344999999999999
CT-139,10.481666666666666
CT-131,11.303333333333333
CT-121,11.353333333333333
CT-009,11.600000000000001
CT-146,12.113333333333333
CT-111,13.818333333333332
