patient_id,average_distance
CT-073,1.8166666666666664
CT-154,3.4550000000000005
CT-071,4.101666666666667
CT-090,4.318333333333333
CT-155,4.381666666666667
CT-129,4.456666666666667
CT-065,4.523333333333333
CT-144,4.67
CT-029,4.683333333333334
CT-119,4.758333333333333
CT-053,4.868333333333332
CT-060,4.973333333333334
CT-176,4.9733333333333345
CT-091,5.306666666666667
CT-023,5.3149999999999995
CT-134,5.328333333333334
CT-062,5.355
CT-054,5.356666666666667
CT-133,5.363333333333332
CT-164,5.425
CT-126,5.695000000000001
CT-175,5.715
CT-083,5.826666666666666
CT-042,5.9399999999999995
CT-101,5.946666666666666
CT-074,5.956666666666667
CT-102,6.013333333333334
CT-179,6.02
CT-024,6.05
CT-041,6.063333333333334
CT-076,6.199999999999999
CT-138,6.236666666666666
CT-055,6.25
CT-067,6.273333333333334
CT-075,6.29
CT-011,6.293333333333333
CT-140,6.306666666666667
CT-115,6.3149999999999995
CT-142,6.438333333333333
CT-128,6.56
CT-056,6.591666666666667
CT-137,6.6466666666666665
CT-172,6.685
CT-059,6.6899999999999995
CT-069,6.691666666666667
CT-052,6.711666666666668
CT-174,6.7333333333333325
CT-087,6.909999999999999
CT-120,6.92
CT-107,6.926666666666667
CT-097,6.928333333333335
CT-117,6.9333333333333345
CT-160,6.976666666666667
CT-158,7.003333333333333
CT-104,7.183333333333333
CT-049,7.3199999999999985
CT-151,7.451666666666668
CT-105,7.476666666666668
CT-118,7.476666666666668
CT-016,7.55
CT-096,7.588333333333334
CT-084,7.654999999999999
CT-098,7.661666666666664
CT-150,7.669999999999999
CT-125,7.706666666666666
CT-147,7.713333333333333
CT-178,7.721666666666666
CT-153,7.776666666666666
CT-086,7.850000000000001
CT-109,7.868333333333334
CT-156,7.873333333333333
CT-051,7.873333333333333
CT-012,7.873333333333335
CT-123,7.933333333333333
CT-025,7.9350000000000005
CT-106,7.946666666666667
CT-100,8.048333333333332
CT-184,8.161666666666665
CT-177,8.394999999999998
CT-108,8.396666666666668
CT-015,8.546666666666667
CT-047,8.573333333333334
CT-167,8.595
CT-124,8.784999999999998
CT-163,8.838333333333333
CT-127,8.903333333333334
CT-136,8.905
CT-112,9.331666666666667
CT-169,9.383333333333335
CT-111,9.416666666666666
CT-080,9.719999999999999
CT-159,9.768333333333334
CT-139,9.885
CT-143,10.021666666666668
CT-146,10.126666666666665
CT-009,10.318333333333335
CT-099,10.821666666666667
CT-165,10.993333333333336
CT-131,11.11
CT-121,11.264999999999999
