patient_id,average_distance
CT-056,1.7333333333333336
CT-146,1.9899999999999998
CT-111,2.5816666666666666
CT-054,2.856666666666667
CT-076,3.4799999999999995
CT-053,3.4800000000000004
CT-123,4.161666666666666
CT-109,4.413333333333333
CT-069,4.561666666666667
CT-067,4.796666666666666
CT-096,4.873333333333333
CT-073,4.906666666666666
CT-102,4.9366666666666665
CT-147,4.963333333333334
CT-074,5.0633333333333335
CT-049,5.095000000000001
CT-134,5.161666666666667
CT-083,5.220000000000001
CT-090,5.263333333333334
CT-155,5.4
CT-174,5.533333333333333
CT-175,5.656666666666667
CT-139,5.683333333333334
CT-176,6.071666666666667
CT-009,6.118333333333333
CT-140,6.124999999999999
CT-119,6.21
CT-169,6.218333333333333
CT-051,6.276666666666666
CT-126,6.28
CT-129,6.443333333333333
CT-065,6.514999999999999
CT-041,6.6049999999999995
CT-142,6.698333333333333
CT-084,6.781666666666666
CT-047,6.815
CT-115,6.851666666666667
CT-150,6.8533333333333335
CT-086,6.93
CT-154,6.9300000000000015
CT-151,6.9416666666666655
CT-091,7.128333333333333
CT-131,7.3
CT-112,7.333333333333334
CT-104,7.406666666666666
CT-062,7.530000000000001
CT-024,7.534999999999999
CT-025,7.656666666666668
CT-128,7.696666666666668
CT-121,7.753333333333333
CT-159,7.858333333333334
CT-133,7.918333333333332
CT-107,7.9333333333333345
CT-055,8.021666666666667
CT-120,8.033333333333335
CT-012,8.073333333333334
CT-015,8.151666666666667
CT-163,8.151666666666667
CT-172,8.321666666666667
CT-178,8.341666666666665
CT-016,8.886666666666667
CT-080,8.95
CT-071,8.998333333333333
CT-144,9.271666666666665
CT-011,9.353333333333335
CT-165,9.363333333333337
CT-127,9.411666666666667
CT-087,9.458333333333332
CT-117,9.466666666666667
CT-118,9.78166666666667
CT-137,9.820000000000002
CT-184,9.905
CT-177,9.916666666666668
CT-105,9.928333333333333
CT-060,10.001666666666667
CT-164,10.153333333333332
CT-158,10.411666666666667
CT-138,10.476666666666667
CT-136,10.540000000000001
CT-023,10.556666666666668
CT-124,10.725
CT-098,11.023333333333332
CT-167,11.081666666666667
CT-101,11.521666666666668
CT-106,11.55
CT-156,11.609999999999998
CT-179,11.705000000000002
CT-125,11.746666666666668
CT-100,12.041666666666666
CT-052,12.051666666666666
CT-097,12.476666666666667
CT-153,12.816666666666668
CT-108,13.008333333333335
CT-029,13.448333333333334
CT-099,13.561666666666667
CT-059,14.028333333333332
CT-042,14.301666666666666
CT-143,14.313333333333333
CT-160,15.64
CT-075,15.801666666666662
