,angle,distance,contrast,roi_condition,patient_id
8,0.7853981633974483,4,2.510204081632653,healthy,CT-009
9,0.7853981633974483,5,2.055555555555556,healthy,CT-009
10,1.5707963267948966,1,1.8444444444444448,healthy,CT-009
11,1.5707963267948966,2,2.5749999999999997,healthy,CT-009
12,1.5707963267948966,3,2.442857142857143,healthy,CT-009
13,1.5707963267948966,4,2.25,healthy,CT-009
14,1.5707963267948966,5,1.5399999999999998,healthy,CT-009
15,2.356194490192345,1,1.8518518518518516,healthy,CT-009
16,2.356194490192345,2,1.8518518518518516,healthy,CT-009
17,2.356194490192345,3,1.84375,healthy,CT-009
18,2.356194490192345,4,1.8979591836734693,healthy,CT-009
19,2.356194490192345,5,1.9444444444444446,healthy,CT-009
0,0.0,1,1.011111111111111,healthy,CT-009
1,0.0,2,2.0875000000000004,healthy,CT-009
2,0.0,3,2.1142857142857148,healthy,CT-009
3,0.0,4,1.9666666666666668,healthy,CT-009
4,0.0,5,2.4,healthy,CT-009
5,0.7853981633974483,1,2.08641975308642,healthy,CT-009
6,0.7853981633974483,2,2.08641975308642,healthy,CT-009
7,0.7853981633974483,3,2.296875,healthy,CT-009
8,0.7853981633974483,4,2.1632653061224487,healthy,CT-009
9,0.7853981633974483,5,1.9166666666666665,healthy,CT-009
10,1.5707963267948966,1,1.8111111111111113,healthy,CT-009
11,1.5707963267948966,2,2.775,healthy,CT-009
12,1.5707963267948966,3,2.0857142857142854,healthy,CT-009
13,1.5707963267948966,4,2.45,healthy,CT-009
14,1.5707963267948966,5,2.2800000000000002,healthy,CT-009
15,2.356194490192345,1,1.5679012345679013,healthy,CT-009
16,2.356194490192345,2,1.5679012345679013,healthy,CT-009
17,2.356194490192345,3,2.59375,healthy,CT-009
18,2.356194490192345,4,3.1836734693877546,healthy,CT-009
19,2.356194490192345,5,1.9166666666666665,healthy,CT-009
0,0.0,1,1.0555555555555554,healthy,CT-009
1,0.0,2,2.3125000000000004,healthy,CT-009
2,0.0,3,2.9428571428571426,healthy,CT-009
3,0.0,4,3.2500000000000004,healthy,CT-009
4,0.0,5,3.2800000000000002,healthy,CT-009
5,0.7853981633974483,1,2.888888888888889,healthy,CT-009
6,0.7853981633974483,2,2.888888888888889,healthy,CT-009
7,0.7853981633974483,3,2.515625,healthy,CT-009
8,0.7853981633974483,4,3.1632653061224487,healthy,CT-009
9,0.7853981633974483,5,2.4166666666666665,healthy,CT-009
10,1.5707963267948966,1,2.2555555555555555,healthy,CT-009
11,1.5707963267948966,2,3.512500000000001,healthy,CT-009
12,1.5707963267948966,3,3.114285714285714,healthy,CT-009
13,1.5707963267948966,4,3.783333333333333,healthy,CT-009
14,1.5707963267948966,5,4.640000000000001,healthy,CT-009
15,2.356194490192345,1,1.7530864197530867,healthy,CT-009
16,2.356194490192345,2,1.7530864197530867,healthy,CT-009
17,2.356194490192345,3,2.15625,healthy,CT-009
18,2.356194490192345,4,2.8775510204081636,healthy,CT-009
19,2.356194490192345,5,4.222222222222222,healthy,CT-009
0,0.0,1,1.1222222222222225,healthy,CT-009
1,0.0,2,2.3625000000000003,healthy,CT-009
2,0.0,3,2.6999999999999997,healthy,CT-009
3,0.0,4,2.6333333333333333,healthy,CT-009
4,0.0,5,3.1999999999999993,healthy,CT-009
5,0.7853981633974483,1,3.1111111111111116,healthy,CT-009
6,0.7853981633974483,2,3.1111111111111116,healthy,CT-009
7,0.7853981633974483,3,3.1875,healthy,CT-009
8,0.7853981633974483,4,3.408163265306122,healthy,CT-009
9,0.7853981633974483,5,2.5833333333333335,healthy,CT-009
10,1.5707963267948966,1,2.377777777777778,healthy,CT-009
11,1.5707963267948966,2,3.5749999999999997,healthy,CT-009
12,1.5707963267948966,3,3.1571428571428575,healthy,CT-009
13,1.5707963267948966,4,2.7833333333333337,healthy,CT-009
14,1.5707963267948966,5,3.24,healthy,CT-009
15,2.356194490192345,1,2.08641975308642,healthy,CT-009
16,2.356194490192345,2,2.08641975308642,healthy,CT-009
17,2.356194490192345,3,2.34375,healthy,CT-009
18,2.356194490192345,4,2.6734693877551026,healthy,CT-009
19,2.356194490192345,5,1.75,healthy,CT-009
0,0.0,1,1.5222222222222226,healthy,CT-009
1,0.0,2,3.4,healthy,CT-009
2,0.0,3,5.199999999999999,healthy,CT-009
3,0.0,4,5.983333333333333,healthy,CT-009
4,0.0,5,5.54,healthy,CT-009
5,0.7853981633974483,1,3.604938271604938,healthy,CT-009
6,0.7853981633974483,2,3.604938271604938,healthy,CT-009
7,0.7853981633974483,3,5.359375,healthy,CT-009
8,0.7853981633974483,4,6.346938775510203,healthy,CT-009
9,0.7853981633974483,5,8.63888888888889,healthy,CT-009
10,1.5707963267948966,1,3.388888888888889,healthy,CT-009
11,1.5707963267948966,2,6.9625,healthy,CT-009
12,1.5707963267948966,3,6.6,healthy,CT-009
13,1.5707963267948966,4,7.633333333333333,healthy,CT-009
14,1.5707963267948966,5,8.86,healthy,CT-009
15,2.356194490192345,1,4.037037037037037,healthy,CT-009
16,2.356194490192345,2,4.037037037037037,healthy,CT-009
17,2.356194490192345,3,7.109375,healthy,CT-009
18,2.356194490192345,4,8.46938775510204,healthy,CT-009
19,2.356194490192345,5,8.88888888888889,healthy,CT-009
0,0.0,1,0.8666666666666666,healthy,CT-009
1,0.0,2,1.7000000000000002,healthy,CT-009
2,0.0,3,2.1571428571428575,healthy,CT-009
3,0.0,4,2.466666666666667,healthy,CT-009
4,0.0,5,2.959999999999999,healthy,CT-009
5,0.7853981633974483,1,1.5555555555555554,healthy,CT-009
6,0.7853981633974483,2,1.5555555555555554,healthy,CT-009
7,0.7853981633974483,3,2.609375,healthy,CT-009
8,0.7853981633974483,4,2.591836734693878,healthy,CT-009
9,0.7853981633974483,5,3.0,healthy,CT-009
10,1.5707963267948966,1,1.2444444444444445,healthy,CT-009
11,1.5707963267948966,2,2.4749999999999996,healthy,CT-009
12,1.5707963267948966,3,2.8142857142857145,healthy,CT-009
13,1.5707963267948966,4,2.816666666666667,healthy,CT-009
14,1.5707963267948966,5,3.5199999999999996,healthy,CT-009
15,2.356194490192345,1,1.382716049382716,healthy,CT-009
16,2.356194490192345,2,1.382716049382716,healthy,CT-009
17,2.356194490192345,3,2.46875,healthy,CT-009
18,2.356194490192345,4,2.938775510204082,healthy,CT-009
19,2.356194490192345,5,2.8055555555555554,healthy,CT-009
0,0.0,1,0.7333333333333334,healthy,CT-009
1,0.0,2,1.4125,healthy,CT-009
2,0.0,3,1.7714285714285714,healthy,CT-009
3,0.0,4,1.8166666666666669,healthy,CT-009
4,0.0,5,1.78,healthy,CT-009
5,0.7853981633974483,1,1.5802469135802468,healthy,CT-009
6,0.7853981633974483,2,1.5802469135802468,healthy,CT-009
7,0.7853981633974483,3,2.546875,healthy,CT-009
8,0.7853981633974483,4,2.3469387755102042,healthy,CT-009
9,0.7853981633974483,5,3.0277777777777777,healthy,CT-009
10,1.5707963267948966,1,1.5111111111111113,healthy,CT-009
11,1.5707963267948966,2,2.55,healthy,CT-009
12,1.5707963267948966,3,2.342857142857143,healthy,CT-009
13,1.5707963267948966,4,2.1166666666666663,healthy,CT-009
14,1.5707963267948966,5,2.8599999999999994,healthy,CT-009
15,2.356194490192345,1,1.7777777777777777,healthy,CT-009
16,2.356194490192345,2,1.7777777777777777,healthy,CT-009
17,2.356194490192345,3,2.484375,healthy,CT-009
18,2.356194490192345,4,1.4285714285714284,healthy,CT-009
19,2.356194490192345,5,2.25,healthy,CT-009
0,0.0,1,1.1444444444444444,healthy,CT-009
1,0.0,2,2.525,healthy,CT-009
2,0.0,3,3.0142857142857142,healthy,CT-009
3,0.0,4,2.5999999999999996,healthy,CT-009
4,0.0,5,2.02,healthy,CT-009
5,0.7853981633974483,1,2.5925925925925926,healthy,CT-009
6,0.7853981633974483,2,2.5925925925925926,healthy,CT-009
7,0.7853981633974483,3,3.46875,healthy,CT-009
8,0.7853981633974483,4,2.8367346938775517,healthy,CT-009
9,0.7853981633974483,5,2.6666666666666665,healthy,CT-009
10,1.5707963267948966,1,1.911111111111111,healthy,CT-009
11,1.5707963267948966,2,3.125,healthy,CT-009
12,1.5707963267948966,3,3.1714285714285713,healthy,CT-009
13,1.5707963267948966,4,2.9833333333333334,healthy,CT-009
14,1.5707963267948966,5,3.0999999999999996,healthy,CT-009
15,2.356194490192345,1,1.7407407407407405,healthy,CT-009
16,2.356194490192345,2,1.7407407407407405,healthy,CT-009
17,2.356194490192345,3,2.015625,healthy,CT-009
18,2.356194490192345,4,2.3061224489795915,healthy,CT-009
19,2.356194490192345,5,2.5277777777777777,healthy,CT-009
0,0.0,1,0.933333333333333,healthy,CT-009
1,0.0,2,1.8875000000000002,healthy,CT-009
2,0.0,3,2.3142857142857136,healthy,CT-009
3,0.0,4,2.45,healthy,CT-009
4,0.0,5,2.4,healthy,CT-009
5,0.7853981633974483,1,2.2839506172839505,healthy,CT-009
6,0.7853981633974483,2,2.2839506172839505,healthy,CT-009
7,0.7853981633974483,3,1.75,healthy,CT-009
8,0.7853981633974483,4,2.3469387755102042,healthy,CT-009
9,0.7853981633974483,5,1.7777777777777777,healthy,CT-009
10,1.5707963267948966,1,1.7888888888888892,healthy,CT-009
11,1.5707963267948966,2,1.9875,healthy,CT-009
12,1.5707963267948966,3,1.4285714285714284,healthy,CT-009
13,1.5707963267948966,4,2.1333333333333333,healthy,CT-009
14,1.5707963267948966,5,2.4400000000000004,healthy,CT-009
15,2.356194490192345,1,1.5555555555555556,healthy,CT-009
16,2.356194490192345,2,1.5555555555555556,healthy,CT-009
17,2.356194490192345,3,2.3125,healthy,CT-009
18,2.356194490192345,4,2.0612244897959187,healthy,CT-009
19,2.356194490192345,5,1.9166666666666667,healthy,CT-009
0,0.0,1,1.1111111111111112,healthy,CT-009
1,0.0,2,2.625,healthy,CT-009
2,0.0,3,3.1999999999999997,healthy,CT-009
3,0.0,4,3.0166666666666666,healthy,CT-009
4,0.0,5,2.7600000000000002,healthy,CT-009
5,0.7853981633974483,1,2.2469135802469133,healthy,CT-009
6,0.7853981633974483,2,2.2469135802469133,healthy,CT-009
7,0.7853981633974483,3,2.5625,healthy,CT-009
8,0.7853981633974483,4,2.4285714285714284,healthy,CT-009
9,0.7853981633974483,5,3.027777777777778,healthy,CT-009
10,1.5707963267948966,1,1.9222222222222225,healthy,CT-009
11,1.5707963267948966,2,3.1500000000000004,healthy,CT-009
12,1.5707963267948966,3,3.185714285714286,healthy,CT-009
13,1.5707963267948966,4,2.8166666666666673,healthy,CT-009
14,1.5707963267948966,5,2.1200000000000006,healthy,CT-009
15,2.356194490192345,1,2.1728395061728394,healthy,CT-009
16,2.356194490192345,2,2.1728395061728394,healthy,CT-009
17,2.356194490192345,3,3.140625,healthy,CT-009
18,2.356194490192345,4,2.9387755102040813,healthy,CT-009
19,2.356194490192345,5,2.2222222222222214,healthy,CT-009
0,0.0,1,0.8444444444444446,healthy,CT-009
1,0.0,2,1.9624999999999995,healthy,CT-009
2,0.0,3,2.6571428571428566,healthy,CT-009
3,0.0,4,3.183333333333333,healthy,CT-009
4,0.0,5,3.66,healthy,CT-009
5,0.7853981633974483,1,2.753086419753087,healthy,CT-009
6,0.7853981633974483,2,2.753086419753087,healthy,CT-009
7,0.7853981633974483,3,4.046875,healthy,CT-009
8,0.7853981633974483,4,2.4897959183673466,healthy,CT-009
9,0.7853981633974483,5,2.583333333333333,healthy,CT-009
10,1.5707963267948966,1,2.166666666666667,healthy,CT-009
11,1.5707963267948966,2,4.1625,healthy,CT-009
12,1.5707963267948966,3,3.2571428571428567,healthy,CT-009
13,1.5707963267948966,4,2.2333333333333334,healthy,CT-009
14,1.5707963267948966,5,2.46,healthy,CT-009
15,2.356194490192345,1,1.7530864197530867,healthy,CT-009
16,2.356194490192345,2,1.7530864197530867,healthy,CT-009
17,2.356194490192345,3,2.421875,healthy,CT-009
18,2.356194490192345,4,3.6326530612244894,healthy,CT-009
19,2.356194490192345,5,3.1944444444444446,healthy,CT-009
0,0.0,1,0.8111111111111111,healthy,CT-009
1,0.0,2,1.725,healthy,CT-009
2,0.0,3,2.242857142857143,healthy,CT-009
3,0.0,4,2.833333333333333,healthy,CT-009
4,0.0,5,3.3800000000000003,healthy,CT-009
5,0.7853981633974483,1,2.5432098765432096,healthy,CT-009
6,0.7853981633974483,2,2.5432098765432096,healthy,CT-009
7,0.7853981633974483,3,2.28125,healthy,CT-009
8,0.7853981633974483,4,2.7551020408163263,healthy,CT-009
9,0.7853981633974483,5,3.0555555555555554,healthy,CT-009
10,1.5707963267948966,1,2.111111111111111,healthy,CT-009
11,1.5707963267948966,2,3.1374999999999997,healthy,CT-009
12,1.5707963267948966,3,2.1714285714285713,healthy,CT-009
13,1.5707963267948966,4,2.25,healthy,CT-009
14,1.5707963267948966,5,2.54,healthy,CT-009
15,2.356194490192345,1,2.0,healthy,CT-009
16,2.356194490192345,2,2.0,healthy,CT-009
17,2.356194490192345,3,3.296875,healthy,CT-009
18,2.356194490192345,4,2.4693877551020407,healthy,CT-009
19,2.356194490192345,5,1.7222222222222223,healthy,CT-009
0,0.0,1,0.7111111111111111,healthy,CT-009
1,0.0,2,1.3250000000000002,healthy,CT-009
2,0.0,3,1.2857142857142856,healthy,CT-009
3,0.0,4,1.3666666666666667,healthy,CT-009
4,0.0,5,1.58,healthy,CT-009
5,0.7853981633974483,1,1.4938271604938271,healthy,CT-009
6,0.7853981633974483,2,1.4938271604938271,healthy,CT-009
7,0.7853981633974483,3,1.53125,healthy,CT-009
8,0.7853981633974483,4,1.653061224489796,healthy,CT-009
9,0.7853981633974483,5,2.861111111111111,healthy,CT-009
10,1.5707963267948966,1,1.511111111111111,healthy,CT-009
11,1.5707963267948966,2,2.1125,healthy,CT-009
12,1.5707963267948966,3,1.557142857142857,healthy,CT-009
13,1.5707963267948966,4,1.7999999999999998,healthy,CT-009
14,1.5707963267948966,5,1.7800000000000002,healthy,CT-009
15,2.356194490192345,1,1.3456790123456788,healthy,CT-009
16,2.356194490192345,2,1.3456790123456788,healthy,CT-009
17,2.356194490192345,3,1.78125,healthy,CT-009
18,2.356194490192345,4,1.9183673469387752,healthy,CT-009
19,2.356194490192345,5,2.3055555555555554,healthy,CT-009
0,0.0,1,0.7222222222222222,healthy,CT-009
1,0.0,2,1.7625,healthy,CT-009
2,0.0,3,2.1857142857142855,healthy,CT-009
3,0.0,4,2.0,healthy,CT-009
4,0.0,5,2.1399999999999997,healthy,CT-009
5,0.7853981633974483,1,1.4938271604938271,healthy,CT-009
6,0.7853981633974483,2,1.4938271604938271,healthy,CT-009
7,0.7853981633974483,3,1.375,healthy,CT-009
8,0.7853981633974483,4,1.8571428571428572,healthy,CT-009
9,0.7853981633974483,5,1.3611111111111112,healthy,CT-009
10,1.5707963267948966,1,1.4888888888888894,healthy,CT-009
11,1.5707963267948966,2,1.9749999999999999,healthy,CT-009
12,1.5707963267948966,3,2.0285714285714285,healthy,CT-009
13,1.5707963267948966,4,2.183333333333333,healthy,CT-009
14,1.5707963267948966,5,2.58,healthy,CT-009
15,2.356194490192345,1,1.4444444444444446,healthy,CT-009
16,2.356194490192345,2,1.4444444444444446,healthy,CT-009
17,2.356194490192345,3,2.15625,healthy,CT-009
18,2.356194490192345,4,1.6938775510204083,healthy,CT-009
19,2.356194490192345,5,1.5833333333333335,healthy,CT-009
0,0.0,1,1.0222222222222221,healthy,CT-009
1,0.0,2,2.225,healthy,CT-009
2,0.0,3,2.9857142857142858,healthy,CT-009
3,0.0,4,3.2333333333333334,healthy,CT-009
4,0.0,5,3.0400000000000005,healthy,CT-009
5,0.7853981633974483,1,2.0123456790123457,healthy,CT-009
6,0.7853981633974483,2,2.0123456790123457,healthy,CT-009
7,0.7853981633974483,3,2.21875,healthy,CT-009
8,0.7853981633974483,4,2.36734693877551,healthy,CT-009
9,0.7853981633974483,5,3.0277777777777777,healthy,CT-009
10,1.5707963267948966,1,2.033333333333333,healthy,CT-009
11,1.5707963267948966,2,2.6749999999999994,healthy,CT-009
12,1.5707963267948966,3,2.628571428571429,healthy,CT-009
13,1.5707963267948966,4,2.833333333333333,healthy,CT-009
14,1.5707963267948966,5,3.5600000000000005,healthy,CT-009
15,2.356194490192345,1,2.0617283950617282,healthy,CT-009
16,2.356194490192345,2,2.0617283950617282,healthy,CT-009
17,2.356194490192345,3,2.375,healthy,CT-009
18,2.356194490192345,4,2.7959183673469385,healthy,CT-009
19,2.356194490192345,5,3.3611111111111107,healthy,CT-009
0,0.0,1,1.0555555555555556,healthy,CT-009
1,0.0,2,2.0125,healthy,CT-009
2,0.0,3,2.3571428571428568,healthy,CT-009
3,0.0,4,2.6166666666666667,healthy,CT-009
4,0.0,5,3.1199999999999997,healthy,CT-009
5,0.7853981633974483,1,2.2962962962962967,healthy,CT-009
6,0.7853981633974483,2,2.2962962962962967,healthy,CT-009
7,0.7853981633974483,3,1.859375,healthy,CT-009
8,0.7853981633974483,4,1.6530612244897958,healthy,CT-009
9,0.7853981633974483,5,1.1111111111111112,healthy,CT-009
10,1.5707963267948966,1,2.2777777777777777,healthy,CT-009
11,1.5707963267948966,2,2.475,healthy,CT-009
12,1.5707963267948966,3,2.142857142857143,healthy,CT-009
13,1.5707963267948966,4,2.8166666666666673,healthy,CT-009
14,1.5707963267948966,5,2.6799999999999997,healthy,CT-009
15,2.356194490192345,1,2.864197530864198,healthy,CT-009
16,2.356194490192345,2,2.864197530864198,healthy,CT-009
17,2.356194490192345,3,1.953125,healthy,CT-009
18,2.356194490192345,4,1.9795918367346936,healthy,CT-009
19,2.356194490192345,5,3.5000000000000004,healthy,CT-009
0,0.0,1,0.9222222222222224,healthy,CT-009
1,0.0,2,2.0375,healthy,CT-009
2,0.0,3,2.9285714285714284,healthy,CT-009
3,0.0,4,2.966666666666667,healthy,CT-009
4,0.0,5,3.0199999999999996,healthy,CT-009
5,0.7853981633974483,1,2.0617283950617287,healthy,CT-009
6,0.7853981633974483,2,2.0617283950617287,healthy,CT-009
7,0.7853981633974483,3,2.5,healthy,CT-009
8,0.7853981633974483,4,3.387755102040816,healthy,CT-009
9,0.7853981633974483,5,2.4722222222222214,healthy,CT-009
10,1.5707963267948966,1,1.9888888888888887,healthy,CT-009
11,1.5707963267948966,2,2.65,healthy,CT-009
12,1.5707963267948966,3,2.8,healthy,CT-009
13,1.5707963267948966,4,2.8999999999999995,healthy,CT-009
14,1.5707963267948966,5,3.0599999999999996,healthy,CT-009
15,2.356194490192345,1,1.7407407407407407,healthy,CT-009
16,2.356194490192345,2,1.7407407407407407,healthy,CT-009
17,2.356194490192345,3,1.421875,healthy,CT-009
18,2.356194490192345,4,1.673469387755102,healthy,CT-009
19,2.356194490192345,5,1.638888888888889,healthy,CT-009
0,0.0,1,1.1285714285714286,cancer,CT-011
1,0.0,2,3.6071428571428577,cancer,CT-011
2,0.0,3,6.975274725274725,cancer,CT-011
3,0.0,4,10.872023809523812,cancer,CT-011
4,0.0,5,14.987012987012987,cancer,CT-011
5,0.7853981633974483,1,1.8962962962962964,cancer,CT-011
6,0.7853981633974483,2,1.8962962962962964,cancer,CT-011
7,0.7853981633974483,3,5.868131868131869,cancer,CT-011
8,0.7853981633974483,4,11.13846153846154,cancer,CT-011
9,0.7853981633974483,5,16.770833333333332,cancer,CT-011
10,1.5707963267948966,1,0.6712962962962963,cancer,CT-011
11,1.5707963267948966,2,1.5793269230769231,cancer,CT-011
12,1.5707963267948966,3,2.4875000000000007,cancer,CT-011
13,1.5707963267948966,4,3.4947916666666665,cancer,CT-011
14,1.5707963267948966,5,4.635869565217392,cancer,CT-011
15,2.356194490192345,1,1.1728395061728394,cancer,CT-011
16,2.356194490192345,2,1.1728395061728394,cancer,CT-011
17,2.356194490192345,3,3.016483516483517,cancer,CT-011
18,2.356194490192345,4,5.098461538461539,cancer,CT-011
19,2.356194490192345,5,7.149305555555557,cancer,CT-011
0,0.0,1,0.4888888888888888,healthy,CT-011
1,0.0,2,0.9875000000000002,healthy,CT-011
2,0.0,3,1.185714285714286,healthy,CT-011
3,0.0,4,1.1333333333333333,healthy,CT-011
4,0.0,5,1.38,healthy,CT-011
5,0.7853981633974483,1,0.8024691358024693,healthy,CT-011
6,0.7853981633974483,2,0.8024691358024693,healthy,CT-011
7,0.7853981633974483,3,1.359375,healthy,CT-011
8,0.7853981633974483,4,1.857142857142857,healthy,CT-011
9,0.7853981633974483,5,2.25,healthy,CT-011
10,1.5707963267948966,1,0.49999999999999994,healthy,CT-011
11,1.5707963267948966,2,0.825,healthy,CT-011
12,1.5707963267948966,3,1.1,healthy,CT-011
13,1.5707963267948966,4,1.2,healthy,CT-011
14,1.5707963267948966,5,1.3399999999999999,healthy,CT-011
15,2.356194490192345,1,0.49382716049382713,healthy,CT-011
16,2.356194490192345,2,0.49382716049382713,healthy,CT-011
17,2.356194490192345,3,0.734375,healthy,CT-011
18,2.356194490192345,4,1.0,healthy,CT-011
19,2.356194490192345,5,0.9166666666666666,healthy,CT-011
0,0.0,1,0.32222222222222224,healthy,CT-011
1,0.0,2,0.6375,healthy,CT-011
2,0.0,3,0.8857142857142857,healthy,CT-011
3,0.0,4,0.95,healthy,CT-011
4,0.0,5,0.8399999999999999,healthy,CT-011
5,0.7853981633974483,1,0.7407407407407407,healthy,CT-011
6,0.7853981633974483,2,0.7407407407407407,healthy,CT-011
7,0.7853981633974483,3,1.15625,healthy,CT-011
8,0.7853981633974483,4,0.693877551020408,healthy,CT-011
9,0.7853981633974483,5,0.6388888888888888,healthy,CT-011
10,1.5707963267948966,1,0.5111111111111111,healthy,CT-011
11,1.5707963267948966,2,0.9625000000000001,healthy,CT-011
12,1.5707963267948966,3,0.9142857142857143,healthy,CT-011
13,1.5707963267948966,4,0.6499999999999999,healthy,CT-011
14,1.5707963267948966,5,0.72,healthy,CT-011
15,2.356194490192345,1,0.41975308641975306,healthy,CT-011
16,2.356194490192345,2,0.41975308641975306,healthy,CT-011
17,2.356194490192345,3,0.78125,healthy,CT-011
18,2.356194490192345,4,1.020408163265306,healthy,CT-011
19,2.356194490192345,5,1.0277777777777777,healthy,CT-011
0,0.0,1,0.34444444444444444,healthy,CT-011
1,0.0,2,0.48750000000000004,healthy,CT-011
2,0.0,3,0.5428571428571429,healthy,CT-011
3,0.0,4,0.6500000000000001,healthy,CT-011
4,0.0,5,0.86,healthy,CT-011
5,0.7853981633974483,1,0.37037037037037035,healthy,CT-011
6,0.7853981633974483,2,0.37037037037037035,healthy,CT-011
7,0.7853981633974483,3,0.46875,healthy,CT-011
8,0.7853981633974483,4,0.4693877551020409,healthy,CT-011
9,0.7853981633974483,5,0.33333333333333337,healthy,CT-011
10,1.5707963267948966,1,0.37777777777777777,healthy,CT-011
11,1.5707963267948966,2,0.45,healthy,CT-011
12,1.5707963267948966,3,0.3428571428571429,healthy,CT-011
13,1.5707963267948966,4,0.4,healthy,CT-011
