,angle,distance,energy,roi_condition,patient_id
3,0.0,4,0.17224392224400836,healthy,CT-009
4,0.0,5,0.16081390210771926,healthy,CT-009
5,0.7853981633974483,1,0.18851835101160533,healthy,CT-009
6,0.7853981633974483,2,0.18851835101160533,healthy,CT-009
7,0.7853981633974483,3,0.1843215458137795,healthy,CT-009
8,0.7853981633974483,4,0.17958110816238804,healthy,CT-009
9,0.7853981633974483,5,0.17180840329100974,healthy,CT-009
10,1.5707963267948966,1,0.19099353878065006,healthy,CT-009
11,1.5707963267948966,2,0.175,healthy,CT-009
12,1.5707963267948966,3,0.17689898980818325,healthy,CT-009
13,1.5707963267948966,4,0.17333189352366746,healthy,CT-009
14,1.5707963267948966,5,0.1664665465224503,healthy,CT-009
15,2.356194490192345,1,0.18960404386313134,healthy,CT-009
16,2.356194490192345,2,0.18960404386313134,healthy,CT-009
17,2.356194490192345,3,0.169134676034818,healthy,CT-009
18,2.356194490192345,4,0.16085313908885066,healthy,CT-009
19,2.356194490192345,5,0.16181496232193734,healthy,CT-009
0,0.0,1,0.09508343034284035,healthy,CT-009
1,0.0,2,0.08122328620674138,healthy,CT-009
2,0.0,3,0.07618725792346248,healthy,CT-009
3,0.0,4,0.07221387505182089,healthy,CT-009
4,0.0,5,0.06932211447695141,healthy,CT-009
5,0.7853981633974483,1,0.08470296316576541,healthy,CT-009
6,0.7853981633974483,2,0.08470296316576541,healthy,CT-009
7,0.7853981633974483,3,0.07346068046550559,healthy,CT-009
8,0.7853981633974483,4,0.07031972814152793,healthy,CT-009
9,0.7853981633974483,5,0.06927401504284453,healthy,CT-009
10,1.5707963267948966,1,0.09455391696432464,healthy,CT-009
11,1.5707963267948966,2,0.0769800358919501,healthy,CT-009
12,1.5707963267948966,3,0.07469661823058997,healthy,CT-009
13,1.5707963267948966,4,0.07398400376094821,healthy,CT-009
14,1.5707963267948966,5,0.06948221195225278,healthy,CT-009
15,2.356194490192345,1,0.09160141697388617,healthy,CT-009
16,2.356194490192345,2,0.09160141697388617,healthy,CT-009
17,2.356194490192345,3,0.0824426567234141,healthy,CT-009
18,2.356194490192345,4,0.07725644831060936,healthy,CT-009
19,2.356194490192345,5,0.07375471714257502,healthy,CT-009
0,0.0,1,0.1193095324898069,healthy,CT-009
1,0.0,2,0.09932255099322847,healthy,CT-009
2,0.0,3,0.08988651052903603,healthy,CT-009
3,0.0,4,0.08552457614627507,healthy,CT-009
4,0.0,5,0.08293236869749819,healthy,CT-009
5,0.7853981633974483,1,0.10357295897972255,healthy,CT-009
6,0.7853981633974483,2,0.10357295897972255,healthy,CT-009
7,0.7853981633974483,3,0.09779616986268432,healthy,CT-009
8,0.7853981633974483,4,0.09753244421768445,healthy,CT-009
9,0.7853981633974483,5,0.09536371574791955,healthy,CT-009
10,1.5707963267948966,1,0.10969297368771756,healthy,CT-009
11,1.5707963267948966,2,0.09254628471643159,healthy,CT-009
12,1.5707963267948966,3,0.08632741247905394,healthy,CT-009
13,1.5707963267948966,4,0.08405611035195479,healthy,CT-009
14,1.5707963267948966,5,0.08076027626390478,healthy,CT-009
15,2.356194490192345,1,0.09951116313953492,healthy,CT-009
16,2.356194490192345,2,0.09951116313953492,healthy,CT-009
17,2.356194490192345,3,0.08387455704753821,healthy,CT-009
18,2.356194490192345,4,0.08224819601387345,healthy,CT-009
19,2.356194490192345,5,0.08128379705736255,healthy,CT-009
0,0.0,1,0.20096140805723042,cancer,CT-011
1,0.0,2,0.1633748835085514,cancer,CT-011
2,0.0,3,0.1458762752976743,cancer,CT-011
3,0.0,4,0.1340607813042287,cancer,CT-011
4,0.0,5,0.1365760559500208,cancer,CT-011
5,0.7853981633974483,1,0.1836230408331932,cancer,CT-011
6,0.7853981633974483,2,0.1836230408331932,cancer,CT-011
7,0.7853981633974483,3,0.1516971174975662,cancer,CT-011
8,0.7853981633974483,4,0.13501698337178392,cancer,CT-011
9,0.7853981633974483,5,0.13465777381712024,cancer,CT-011
10,1.5707963267948966,1,0.22232467738470071,cancer,CT-011
11,1.5707963267948966,2,0.18944686984503822,cancer,CT-011
12,1.5707963267948966,3,0.17419457511644848,cancer,CT-011
13,1.5707963267948966,4,0.16254673473257536,cancer,CT-011
14,1.5707963267948966,5,0.15409070362383717,cancer,CT-011
15,2.356194490192345,1,0.2030404465957904,cancer,CT-011
16,2.356194490192345,2,0.2030404465957904,cancer,CT-011
17,2.356194490192345,3,0.17204910232803491,cancer,CT-011
18,2.356194490192345,4,0.15332218465601222,cancer,CT-011
19,2.356194490192345,5,0.14176705321245558,cancer,CT-011
0,0.0,1,0.11686107005881326,healthy,CT-011
1,0.0,2,0.09185586535436917,healthy,CT-011
2,0.0,3,0.07748199924893819,healthy,CT-011
3,0.0,4,0.07509759275436197,healthy,CT-011
4,0.0,5,0.0780669228575358,healthy,CT-011
5,0.7853981633974483,1,0.10123128373751582,healthy,CT-011
6,0.7853981633974483,2,0.10123128373751582,healthy,CT-011
7,0.7853981633974483,3,0.08316168879819433,healthy,CT-011
8,0.7853981633974483,4,0.07752718512943972,healthy,CT-011
9,0.7853981633974483,5,0.0766959137346557,healthy,CT-011
10,1.5707963267948966,1,0.12650752991286227,healthy,CT-011
11,1.5707963267948966,2,0.10419444074172807,healthy,CT-011
12,1.5707963267948966,3,0.09296165076046534,healthy,CT-011
13,1.5707963267948966,4,0.08682777493406128,healthy,CT-011
14,1.5707963267948966,5,0.08192137151629672,healthy,CT-011
15,2.356194490192345,1,0.10622465090755685,healthy,CT-011
16,2.356194490192345,2,0.10622465090755685,healthy,CT-011
17,2.356194490192345,3,0.0906693260590641,healthy,CT-011
18,2.356194490192345,4,0.08581035825354495,healthy,CT-011
19,2.356194490192345,5,0.08629188294677548,healthy,CT-011
0,0.0,1,0.26634257198384476,healthy,CT-011
1,0.0,2,0.22893506815710604,healthy,CT-011
2,0.0,3,0.21251908117058974,healthy,CT-011
3,0.0,4,0.20395264079560235,healthy,CT-011
4,0.0,5,0.1947220240924654,healthy,CT-011
5,0.7853981633974483,1,0.23929574159516614,healthy,CT-011
6,0.7853981633974483,2,0.23929574159516614,healthy,CT-011
7,0.7853981633974483,3,0.2069512915338298,healthy,CT-011
8,0.7853981633974483,4,0.1932611912726056,healthy,CT-011
9,0.7853981633974483,5,0.19014652424799605,healthy,CT-011
10,1.5707963267948966,1,0.24961188710240845,healthy,CT-011
11,1.5707963267948966,2,0.21671117776409513,healthy,CT-011
12,1.5707963267948966,3,0.20336698721250032,healthy,CT-011
13,1.5707963267948966,4,0.18906895650132519,healthy,CT-011
14,1.5707963267948966,5,0.18393839548428528,healthy,CT-011
15,2.356194490192345,1,0.24684067374372395,healthy,CT-011
16,2.356194490192345,2,0.24684067374372395,healthy,CT-011
17,2.356194490192345,3,0.225456572441354,healthy,CT-011
18,2.356194490192345,4,0.21433744866364815,healthy,CT-011
19,2.356194490192345,5,0.2120377843042514,healthy,CT-011
0,0.0,1,0.4869523346050261,healthy,CT-011
1,0.0,2,0.44294451760803216,healthy,CT-011
2,0.0,3,0.4263235040480483,healthy,CT-011
3,0.0,4,0.4137292290858842,healthy,CT-011
4,0.0,5,0.4032644569289764,healthy,CT-011
5,0.7853981633974483,1,0.4318043355864371,healthy,CT-011
6,0.7853981633974483,2,0.4318043355864371,healthy,CT-011
7,0.7853981633974483,3,0.40796818868785945,healthy,CT-011
8,0.7853981633974483,4,0.4198131733730962,healthy,CT-011
9,0.7853981633974483,5,0.4178866011560807,healthy,CT-011
10,1.5707963267948966,1,0.43970211523087327,healthy,CT-011
11,1.5707963267948966,2,0.41057115441724135,healthy,CT-011
12,1.5707963267948966,3,0.4090932246273289,healthy,CT-011
13,1.5707963267948966,4,0.4092855341170757,healthy,CT-011
14,1.5707963267948966,5,0.41083924945030376,healthy,CT-011
15,2.356194490192345,1,0.4301574276450677,healthy,CT-011
16,2.356194490192345,2,0.4301574276450677,healthy,CT-011
17,2.356194490192345,3,0.411542566389696,healthy,CT-011
18,2.356194490192345,4,0.3980216518958848,healthy,CT-011
19,2.356194490192345,5,0.39513992342211035,healthy,CT-011
0,0.0,1,0.585802714183366,healthy,CT-011
1,0.0,2,0.5423891193507882,healthy,CT-011
2,0.0,3,0.5233517543904191,healthy,CT-011
3,0.0,4,0.5114509079569612,healthy,CT-011
4,0.0,5,0.4956140971898735,healthy,CT-011
5,0.7853981633974483,1,0.530505267831583,healthy,CT-011
6,0.7853981633974483,2,0.530505267831583,healthy,CT-011
7,0.7853981633974483,3,0.5303300858899105,healthy,CT-011
8,0.7853981633974483,4,0.5410939414412235,healthy,CT-011
9,0.7853981633974483,5,0.5457158474268569,healthy,CT-011
10,1.5707963267948966,1,0.5417250838589575,healthy,CT-011
11,1.5707963267948966,2,0.5241689483551588,healthy,CT-011
12,1.5707963267948966,3,0.53178390126729,healthy,CT-011
13,1.5707963267948966,4,0.5483551398272839,healthy,CT-011
14,1.5707963267948966,5,0.5576986442316116,healthy,CT-011
15,2.356194490192345,1,0.5405141290183635,healthy,CT-011
16,2.356194490192345,2,0.5405141290183635,healthy,CT-011
17,2.356194490192345,3,0.5405025124930308,healthy,CT-011
18,2.356194490192345,4,0.5280133962068724,healthy,CT-011
19,2.356194490192345,5,0.5334927956292205,healthy,CT-011
0,0.0,1,0.18163614659723576,healthy,CT-011
1,0.0,2,0.14310274302656953,healthy,CT-011
2,0.0,3,0.13428330842072378,healthy,CT-011
3,0.0,4,0.13331705629813465,healthy,CT-011
4,0.0,5,0.13268592824996764,healthy,CT-011
5,0.7853981633974483,1,0.18195250320621956,healthy,CT-011
6,0.7853981633974483,2,0.18195250320621956,healthy,CT-011
7,0.7853981633974483,3,0.1568921608288745,healthy,CT-011
8,0.7853981633974483,4,0.15242597468177688,healthy,CT-011
9,0.7853981633974483,5,0.14641925635930714,healthy,CT-011
10,1.5707963267948966,1,0.20435866845808437,healthy,CT-011
11,1.5707963267948966,2,0.17553929249565906,healthy,CT-011
12,1.5707963267948966,3,0.16593553590513568,healthy,CT-011
13,1.5707963267948966,4,0.15659337270459436,healthy,CT-011
14,1.5707963267948966,5,0.14920157878223378,healthy,CT-011
15,2.356194490192345,1,0.1671143176289061,healthy,CT-011
16,2.356194490192345,2,0.1671143176289061,healthy,CT-011
17,2.356194490192345,3,0.14560248565421077,healthy,CT-011
18,2.356194490192345,4,0.13933513212249748,healthy,CT-011
19,2.356194490192345,5,0.13582295820870086,healthy,CT-011
0,0.0,1,0.18264371262590137,healthy,CT-011
1,0.0,2,0.14427072887414322,healthy,CT-011
2,0.0,3,0.12108934617787587,healthy,CT-011
3,0.0,4,0.10883796729542501,healthy,CT-011
4,0.0,5,0.09846036991827953,healthy,CT-011
5,0.7853981633974483,1,0.16242232924397837,healthy,CT-011
6,0.7853981633974483,2,0.16242232924397837,healthy,CT-011
7,0.7853981633974483,3,0.13432132806783298,healthy,CT-011
8,0.7853981633974483,4,0.11315989914026181,healthy,CT-011
9,0.7853981633974483,5,0.10260879325440389,healthy,CT-011
10,1.5707963267948966,1,0.19585383775094337,healthy,CT-011
11,1.5707963267948966,2,0.1690683439863052,healthy,CT-011
12,1.5707963267948966,3,0.1622852586968743,healthy,CT-011
13,1.5707963267948966,4,0.15657778119037194,healthy,CT-011
14,1.5707963267948966,5,0.16217274740226856,healthy,CT-011
15,2.356194490192345,1,0.17003888369221945,healthy,CT-011
16,2.356194490192345,2,0.17003888369221945,healthy,CT-011
17,2.356194490192345,3,0.14292822985825104,healthy,CT-011
18,2.356194490192345,4,0.12694765624805637,healthy,CT-011
19,2.356194490192345,5,0.1143537591273785,healthy,CT-011
0,0.0,1,0.26313157763144734,healthy,CT-011
1,0.0,2,0.2207503338084525,healthy,CT-011
2,0.0,3,0.20623918656774365,healthy,CT-011
3,0.0,4,0.19909463045245598,healthy,CT-011
4,0.0,5,0.18941430193567166,healthy,CT-011
5,0.7853981633974483,1,0.23217527166537685,healthy,CT-011
6,0.7853981633974483,2,0.23217527166537685,healthy,CT-011
7,0.7853981633974483,3,0.2079843899855734,healthy,CT-011
8,0.7853981633974483,4,0.19484994083461712,healthy,CT-011
9,0.7853981633974483,5,0.19024680721696752,healthy,CT-011
10,1.5707963267948966,1,0.2511745262945265,healthy,CT-011
11,1.5707963267948966,2,0.22197034336445337,healthy,CT-011
12,1.5707963267948966,3,0.21729900628278975,healthy,CT-011
13,1.5707963267948966,4,0.21405679736929636,healthy,CT-011
14,1.5707963267948966,5,0.20581815058714115,healthy,CT-011
15,2.356194490192345,1,0.25070399875776284,healthy,CT-011
16,2.356194490192345,2,0.25070399875776284,healthy,CT-011
17,2.356194490192345,3,0.23098712644527974,healthy,CT-011
18,2.356194490192345,4,0.22533896408532783,healthy,CT-011
19,2.356194490192345,5,0.21455947101342904,healthy,CT-011
0,0.0,1,0.26888504788304846,healthy,CT-011
1,0.0,2,0.23213980461973535,healthy,CT-011
2,0.0,3,0.21610142755109088,healthy,CT-011
3,0.0,4,0.2027159342528357,healthy,CT-011
4,0.0,5,0.19915097567200396,healthy,CT-011
5,0.7853981633974483,1,0.2672017623307347,healthy,CT-011
6,0.7853981633974483,2,0.2672017623307347,healthy,CT-011
7,0.7853981633974483,3,0.24572437387543825,healthy,CT-011
8,0.7853981633974483,4,0.23854110131798145,healthy,CT-011
9,0.7853981633974483,5,0.23408184791529116,healthy,CT-011
10,1.5707963267948966,1,0.267742951520003,healthy,CT-011
11,1.5707963267948966,2,0.23330026220662295,healthy,CT-011
12,1.5707963267948966,3,0.21832168893994863,healthy,CT-011
13,1.5707963267948966,4,0.20625000000000002,healthy,CT-011
14,1.5707963267948966,5,0.19724491262274815,healthy,CT-011
15,2.356194490192345,1,0.23721035343016666,healthy,CT-011
16,2.356194490192345,2,0.23721035343016666,healthy,CT-011
17,2.356194490192345,3,0.2084533262122772,healthy,CT-011
18,2.356194490192345,4,0.20491324940474642,healthy,CT-011
19,2.356194490192345,5,0.19472568094710183,healthy,CT-011
0,0.0,1,0.44921060339776725,healthy,CT-011
1,0.0,2,0.39624978093229135,healthy,CT-011
2,0.0,3,0.38454687305691965,healthy,CT-011
3,0.0,4,0.374048271450357,healthy,CT-011
4,0.0,5,0.37474435730686234,healthy,CT-011
5,0.7853981633974483,1,0.39042451798147393,healthy,CT-011
6,0.7853981633974483,2,0.39042451798147393,healthy,CT-011
7,0.7853981633974483,3,0.3834061380933187,healthy,CT-011
8,0.7853981633974483,4,0.3867546350843725,healthy,CT-011
9,0.7853981633974483,5,0.39361162933289173,healthy,CT-011
10,1.5707963267948966,1,0.3940300690186711,healthy,CT-011
11,1.5707963267948966,2,0.37116869978987144,healthy,CT-011
12,1.5707963267948966,3,0.37968526394104274,healthy,CT-011
13,1.5707963267948966,4,0.3740874312911354,healthy,CT-011
14,1.5707963267948966,5,0.3695116897865193,healthy,CT-011
15,2.356194490192345,1,0.3889723429536417,healthy,CT-011
16,2.356194490192345,2,0.3889723429536417,healthy,CT-011
17,2.356194490192345,3,0.3673293363388805,healthy,CT-011
18,2.356194490192345,4,0.3605762135202987,healthy,CT-011
19,2.356194490192345,5,0.3503124477308168,healthy,CT-011
0,0.0,1,0.3783346654928324,healthy,CT-011
1,0.0,2,0.3262322319081952,healthy,CT-011
2,0.0,3,0.3027126493836784,healthy,CT-011
3,0.0,4,0.2814409074299612,healthy,CT-011
4,0.0,5,0.2690518330896277,healthy,CT-011
5,0.7853981633974483,1,0.32215840206139856,healthy,CT-011
6,0.7853981633974483,2,0.32215840206139856,healthy,CT-011
7,0.7853981633974483,3,0.2925349607251351,healthy,CT-011
8,0.7853981633974483,4,0.27773420581015695,healthy,CT-011
9,0.7853981633974483,5,0.2740784897701523,healthy,CT-011
10,1.5707963267948966,1,0.31546035481033696,healthy,CT-011
11,1.5707963267948966,2,0.27934971886883797,healthy,CT-011
12,1.5707963267948966,3,0.2631901045667723,healthy,CT-011
13,1.5707963267948966,4,0.25837533260742984,healthy,CT-011
14,1.5707963267948966,5,0.26013885181230084,healthy,CT-011
15,2.356194490192345,1,0.30428704080663815,healthy,CT-011
16,2.356194490192345,2,0.30428704080663815,healthy,CT-011
17,2.356194490192345,3,0.26636356802952366,healthy,CT-011
18,2.356194490192345,4,0.2563124118918024,healthy,CT-011
19,2.356194490192345,5,0.2569974094364207,healthy,CT-011
0,0.0,1,0.19702578976207843,cancer,CT-012
1,0.0,2,0.1629083091172226,cancer,CT-012
2,0.0,3,0.1508461820435609,cancer,CT-012
3,0.0,4,0.14146861665509838,cancer,CT-012
4,0.0,5,0.13714713101850523,cancer,CT-012
5,0.7853981633974483,1,0.19022074542143755,cancer,CT-012
6,0.7853981633974483,2,0.19022074542143755,cancer,CT-012
7,0.7853981633974483,3,0.1626994164105254,cancer,CT-012
8,0.7853981633974483,4,0.15431299362010964,cancer,CT-012
9,0.7853981633974483,5,0.15318128532180264,cancer,CT-012
10,1.5707963267948966,1,0.18053920212004262,cancer,CT-012
11,1.5707963267948966,2,0.153899997978781,cancer,CT-012
12,1.5707963267948966,3,0.1407489533074504,cancer,CT-012
13,1.5707963267948966,4,0.1394636632914997,cancer,CT-012
14,1.5707963267948966,5,0.13467358381444403,cancer,CT-012
15,2.356194490192345,1,0.1604014717917442,cancer,CT-012
16,2.356194490192345,2,0.1604014717917442,cancer,CT-012
17,2.356194490192345,3,0.13913567295494841,cancer,CT-012
18,2.356194490192345,4,0.13025215929112272,cancer,CT-012
19,2.356194490192345,5,0.13025971208548173,cancer,CT-012
0,0.0,1,0.1759914534565548,healthy,CT-012
1,0.0,2,0.14556191673971003,healthy,CT-012
2,0.0,3,0.13721462994622796,healthy,CT-012
3,0.0,4,0.13375584099395438,healthy,CT-012
4,0.0,5,0.13463943619080473,healthy,CT-012
5,0.7853981633974483,1,0.16056927142592173,healthy,CT-012
6,0.7853981633974483,2,0.16056927142592173,healthy,CT-012
7,0.7853981633974483,3,0.14098216784637344,healthy,CT-012
8,0.7853981633974483,4,0.13505895544134078,healthy,CT-012
9,0.7853981633974483,5,0.13722006304883044,healthy,CT-012
10,1.5707963267948966,1,0.188704579389448,healthy,CT-012
11,1.5707963267948966,2,0.17022815118772255,healthy,CT-012
12,1.5707963267948966,3,0.16221861450750208,healthy,CT-012
